RE_FOUR;FO_DESI;RE_ARTI;RE_DESI;RE_CODE;RE_QMOU;AR_UNIT;LA_DECH;RE_DMOU;XECART;NC;Alertes;Gravité;Réaction;Incident
1301;HACER TS;C554595100A;WELDING STUD 18 MM;118321;247000;U;17/12/2014;17/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118318;9000;U;17/12/2014;17/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118318;9000;U;17/12/2014;17/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118318;9000;U;17/12/2014;17/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118318;9000;U;17/12/2014;17/12/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;118322;100000;U;18/12/2014;17/12/2014;-1;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;118323;100000;U;18/12/2014;17/12/2014;-1;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;118319;2000;U;19/12/2014;17/12/2014;-2;;;;;0
158;METAL-X;C4256P018A;JAMBE STATOR;118325;1000;U;19/12/2014;17/12/2014;-2;;;;;0
228;LÜLING;A20801700;42CRMO4 Ï 17.00;118303;12024;KG;04/12/2014;16/12/2014;12;;;;;0
228;LÜLING;A20801700;42CRMO4 Ï 17.00;118304;4755;KG;04/12/2014;16/12/2014;12;;;;;0
123;PRECI-DECTA;C806433-0012A;SPACER PIN;118314;5500;U;09/12/2014;16/12/2014;7;;;;;0
123;PRECI-DECTA;C810504-0004;SPACER;118310;10000;U;10/12/2014;16/12/2014;6;;;;;0
123;PRECI-DECTA;C805457-0004;SPACER;118311;10000;U;12/12/2014;16/12/2014;4;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;118309;37100;U;16/12/2014;16/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118306;9000;U;16/12/2014;16/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118306;9000;U;16/12/2014;16/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118306;9000;U;16/12/2014;16/12/2014;0;;;;;0
158;METAL-X;C4256P018A;JAMBE STATOR;118308;1000;U;16/12/2014;16/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118307;9000;U;19/12/2014;16/12/2014;-3;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118307;9000;U;19/12/2014;16/12/2014;-3;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;118305;19498;U;23/12/2014;16/12/2014;-7;;;;;0
123;PRECI-DECTA;C809204-0001A;ROLLER;118316;5510;U;07/01/2015;16/12/2014;0;;;;;0
123;PRECI-DECTA;C785114-0001;SPACER;118312;15000;U;13/01/2015;16/12/2014;0;;;;;0
123;PRECI-DECTA;C806433-0012A;SPACER PIN;118315;920;U;27/01/2015;16/12/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118300;29600;U;15/12/2014;15/12/2014;0;;;;;0
1301;HACER TS;C4256P018A;JAMBE STATOR;118297;1000;U;15/12/2014;15/12/2014;0;;;;;0
2000;HACER TTM;C4256P018A;JAMBE STATOR;118298;1000;U;15/12/2014;15/12/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118301;52400;U;16/12/2014;15/12/2014;-1;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118302;52400;U;16/12/2014;15/12/2014;-1;;;;;0
1914;HACER STTS;C16970A;AXE SERTI AVEC ADPP;118299;135227;U;17/12/2014;15/12/2014;-2;;;;;0
2000;HACER TTM;B5760127-BILLEA;BILLE Ï 5.61;118296;;U;19/12/2014;15/12/2014;-4;;;;;0
228;LÜLING;A20801070;42CRMO4 Ï 10.70;118288;7377;KG;04/12/2014;12/12/2014;8;;;;;0
228;LÜLING;A20801700;42CRMO4 Ï 17.00;118289;2417;KG;04/12/2014;12/12/2014;8;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118294;52400;U;12/12/2014;12/12/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118295;52400;U;12/12/2014;12/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118290;9000;U;12/12/2014;12/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118291;9000;U;12/12/2014;12/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118292;9000;U;12/12/2014;12/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118292;9000;U;12/12/2014;12/12/2014;0;;;;;0
1301;HACER TS;C554595100A;WELDING STUD 18 MM;118293;241000;U;15/12/2014;12/12/2014;-3;;;;;0
123;PRECI-DECTA;C806433-0012A;SPACER PIN;118269;4500;U;09/12/2014;11/12/2014;2;;;;;0
123;PRECI-DECTA;C805457-0005;SPACER;118273;17170;U;10/12/2014;11/12/2014;1;1;;;;1
123;PRECI-DECTA;C809204-0001A;ROLLER;118270;2000;U;10/12/2014;11/12/2014;1;;;;;0
123;PRECI-DECTA;C810504-0004;SPACER;118276;5000;U;10/12/2014;11/12/2014;1;;;;;0
1934;SEBIR;A21401850;C10C  Ï 18.50 K;118286;1026;KG;10/12/2014;11/12/2014;0;;;;;0
1934;SEBIR;A21401850;C10C  Ï 18.50 K;118287;20622;KG;10/12/2014;11/12/2014;0;;;;;0
159;SPO-MB'TEC SITE 1;B779890RNO-0001;STEPPED PAD  (rondelle);118284;66952;U;10/12/2014;11/12/2014;1;;;;;0
175;BODYCOTE CHANTELOUP;C778298-0001;PIN;118282;96000;U;11/12/2014;11/12/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C795340-0001;PAD;118280;190000;U;11/12/2014;11/12/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C807677-0001A;CAM PIN;118281;48000;U;11/12/2014;11/12/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;118279;37100;U;11/12/2014;11/12/2014;0;;;;;0
158;METAL-X;C4256P018A;JAMBE STATOR;118285;1000;U;11/12/2014;11/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118277;9000;U;12/12/2014;11/12/2014;-1;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118278;9000;U;12/12/2014;11/12/2014;-1;;;;;0
123;PRECI-DECTA;C805457-0004;SPACER;118272;23900;U;12/12/2014;11/12/2014;-1;;;;;0
123;PRECI-DECTA;C805457-0006;SPACER;118274;15000;U;16/12/2014;11/12/2014;-5;;;;;0
159;SPO-MB'TEC SITE 1;C807677-0001A;CAM PIN;118283;12800;U;23/12/2014;11/12/2014;-12;;;;;0
123;PRECI-DECTA;C809204-0001A;ROLLER;118271;7500;U;07/01/2015;11/12/2014;0;;;;;0
123;PRECI-DECTA;C805457-0006;SPACER;118275;10000;U;13/01/2015;11/12/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118259;52400;U;10/12/2014;10/12/2014;5;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EB GENGAMMA Ï10.35 LG+0.8;118260;52400;U;10/12/2014;10/12/2014;0;;;;;0
168;FAGERSTA;A10100450;X2CRNIMO17-12-2 Ï 4.50;118268;917;KG;10/12/2014;10/12/2014;0;;;;;0
1301;HACER TS;C554595100A;WELDING STUD 18 MM;118264;250000;U;10/12/2014;10/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118262;9000;U;10/12/2014;10/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118262;9000;U;10/12/2014;10/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118262;9000;U;10/12/2014;10/12/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;118262;9000;U;10/12/2014;10/12/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;118265;37100;U;11/12/2014;10/12/2014;-1;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;118266;37100;U;11/12/2014;10/12/2014;-1;;;;;0
